 RealId,Fid,WGSX,WGSY,PointCode,Diameter,Elev,RegDate,Depth,Type,PipeType,Material,InstrumentHeight,SmartModel,PipeModel,Images
gnseA12,1724291537121608274141,35.140566080000,128.906639760000,OL,100,2.16,2020-11-30T06:49:01.000Z,-2.16,7,1,7,0,42,47,gnseA/201130-036-1.jpg|gnseA/201130-036-2.jpg
gnseA12,1724291537121608274084,35.140568140000,128.906639980000,OL,100,2.12,2020-11-30T06:48:04.000Z,-2.12,7,1,7,0,42,47,gnseA/201130-034-1.jpg|gnseA/201130-034-2.jpg
gnseA12,1724291537121608273972,35.140570190000,128.906640090000,OL,100,1.96,2020-11-30T06:46:12.000Z,-1.96,1,1,7,0,42,47,gnseA/201130-032-1.jpg|gnseA/201130-032-2.jpg
gnseA12,1724291537121608273919,35.140574000000,128.906640090000,OL,100,1.5,2020-11-30T06:45:19.000Z,-1.5,6,1,7,0,42,47,gnseA/201130-031-1.jpg|gnseA/201130-031-2.jpg
gnseA12,1724291537121608273746,35.140575590000,128.906640280000,OL,100,1.36,2020-11-30T06:42:26.000Z,-1.36,6,1,7,0,42,47,gnseA/201130-029-1.jpg|gnseA/201130-029-2.jpg
gnseA12,1724291537121608273695,35.140577620000,128.906640420000,OL,100,1.32,2020-11-30T06:41:35.000Z,-1.32,1,1,7,0,42,47,gnseA/201130-027-1.jpg|gnseA/201130-027-2.jpg
gnseA12,1724291537121608273635,35.140586790000,128.906641210000,OL,100,1.34,2020-11-30T06:40:35.000Z,-1.34,5,1,7,0,42,47,gnseA/201130-026-1.jpg|gnseA/201130-026-2.jpg
gnseA12,1724291537121608273587,35.140588710000,128.906641050000,OL,100,1.41,2020-11-30T06:39:47.000Z,-1.41,5,1,7,0,42,47,gnseA/201130-024-1.jpg|gnseA/201130-024-2.jpg
gnseA12,1724291537121608273520,35.140590480000,128.906641590000,OL,100,1.52,2020-12-18T06:38:40.000Z,-1.52,1,1,7,0,42,47,gnseA/201130-022-1.jpg|gnseA/201130-022-2.jpg
gnseA12,1724291537121608273462,35.140594540000,128.906641840000,OL,100,1.83,2020-11-30T06:37:42.000Z,-1.83,4,1,7,0,42,47,gnseA/201130-021-1.jpg|gnseA/201130-021-2.jpg
gnseA12,1724291537121608273283,35.140596840000,128.906641770000,OL,100,1.97,2020-11-30T06:34:43.000Z,-1.97,4,1,7,0,42,47,gnseA/201130-019-1.jpg|gnseA/201130-019-2.jpg
gnseA12,1724291537121608273205,35.140599250000,128.906642060000,OL,100,2.03,2020-11-30T06:33:25.000Z,-2.03,1,1,7,0,42,47,gnseA/201130-017-1.jpg|gnseA/201130-017-2.jpg
gnseA12,1724291537121608273152,35.140607990000,128.906642400000,OL,100,2.05,2020-11-30T06:32:32.000Z,-2.05,1,1,7,0,42,47,gnseA/201130-016-1.jpg|gnseA/201130-016-2.jpg
